,valid_from,valid_to,spot_price,spot_price_without_vat,tariff,fixed_price,import_fee,purchase_price,export_fee,sell_price
2024-10-02 21:00:00+00:00,2024-10-02 21:00:00+00:00,2024-10-02 22:00:00+00:00,0.7936662500000001,0.6349330000000001,0.4293,0.0,0.8999999999999999,2.1229662499999997,0.05,0.584933
2024-10-02 22:00:00+00:00,2024-10-02 22:00:00+00:00,2024-10-02 23:00:00+00:00,0.6286770425,0.502941634,0.1431,0.0,0.8999999999999999,1.6717770425,0.05,0.45294163400000004
2024-10-02 23:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-03 00:00:00+00:00,0.6149512850000001,0.491961028,0.1431,0.0,0.8999999999999999,1.6580512849999998,0.05,0.44196102800000003
2024-10-03 00:00:00+00:00,2024-10-03 00:00:00+00:00,2024-10-03 01:00:00+00:00,0.608228465,0.48658277200000005,0.1431,0.0,0.8999999999999999,1.6513284649999997,0.05,0.43658277200000006
2024-10-03 01:00:00+00:00,2024-10-03 01:00:00+00:00,2024-10-03 02:00:00+00:00,0.5992647050000001,0.479411764,0.1431,0.0,0.8999999999999999,1.6423647049999999,0.05,0.42941176400000003
2024-10-03 02:00:00+00:00,2024-10-03 02:00:00+00:00,2024-10-03 03:00:00+00:00,0.597397255,0.477917804,0.1431,0.0,0.8999999999999999,1.6404972549999999,0.05,0.427917804
2024-10-03 03:00:00+00:00,2024-10-03 03:00:00+00:00,2024-10-03 04:00:00+00:00,0.6013189,0.48105512,0.1431,0.0,0.8999999999999999,1.6444188999999998,0.05,0.43105512
2024-10-03 04:00:00+00:00,2024-10-03 04:00:00+00:00,2024-10-03 05:00:00+00:00,0.6109362675000001,0.48874901400000004,0.4293,0.0,0.8999999999999999,1.9402362674999998,0.05,0.43874901400000005
2024-10-03 05:00:00+00:00,2024-10-03 05:00:00+00:00,2024-10-03 06:00:00+00:00,0.6850740325,0.548059226,0.4293,0.0,0.8999999999999999,2.0143740325,0.05,0.498059226
2024-10-03 06:00:00+00:00,2024-10-03 06:00:00+00:00,2024-10-03 07:00:00+00:00,0.7158869575,0.572709566,0.4293,0.0,0.8999999999999999,2.0451869575,0.05,0.522709566
2024-10-03 07:00:00+00:00,2024-10-03 07:00:00+00:00,2024-10-03 08:00:00+00:00,0.680685525,0.54454842,0.4293,0.0,0.8999999999999999,2.0099855250000003,0.05,0.49454842000000004
2024-10-03 08:00:00+00:00,2024-10-03 08:00:00+00:00,2024-10-03 09:00:00+00:00,0.64688468,0.517507744,0.4293,0.0,0.8999999999999999,1.9761846799999998,0.05,0.467507744
2024-10-03 09:00:00+00:00,2024-10-03 09:00:00+00:00,2024-10-03 10:00:00+00:00,0.58862024,0.470896192,0.4293,0.0,0.8999999999999999,1.9179202399999997,0.05,0.420896192
2024-10-03 10:00:00+00:00,2024-10-03 10:00:00+00:00,2024-10-03 11:00:00+00:00,0.43969110250000004,0.35175288200000004,0.4293,0.0,0.8999999999999999,1.7689911024999998,0.05,0.30175288200000006
2024-10-03 11:00:00+00:00,2024-10-03 11:00:00+00:00,2024-10-03 12:00:00+00:00,0.317279755,0.253823804,0.4293,0.0,0.8999999999999999,1.6465797549999999,0.05,0.203823804
2024-10-03 12:00:00+00:00,2024-10-03 12:00:00+00:00,2024-10-03 13:00:00+00:00,0.36545996500000005,0.29236797200000003,0.4293,0.0,0.8999999999999999,1.694759965,0.05,0.24236797200000004
2024-10-03 13:00:00+00:00,2024-10-03 13:00:00+00:00,2024-10-03 14:00:00+00:00,0.47956116000000004,0.38364892800000006,0.4293,0.0,0.8999999999999999,1.8088611600000002,0.05,0.33364892800000007
2024-10-03 14:00:00+00:00,2024-10-03 14:00:00+00:00,2024-10-03 15:00:00+00:00,0.61663199,0.493305592,0.4293,0.0,0.8999999999999999,1.94593199,0.05,0.443305592
2024-10-03 15:00:00+00:00,2024-10-03 15:00:00+00:00,2024-10-03 16:00:00+00:00,0.8375513250000001,0.6700410600000001,1.2878,0.0,0.8999999999999999,3.0253513250000004,0.05,0.62004106
2024-10-03 16:00:00+00:00,2024-10-03 16:00:00+00:00,2024-10-03 17:00:00+00:00,1.0277511074999999,0.822200886,1.2878,0.0,0.8999999999999999,3.2155511074999996,0.05,0.7722008859999999
2024-10-03 17:00:00+00:00,2024-10-03 17:00:00+00:00,2024-10-03 18:00:00+00:00,1.0767716699999998,0.8614173359999999,1.2878,0.0,0.8999999999999999,3.26457167,0.05,0.8114173359999999
2024-10-03 18:00:00+00:00,2024-10-03 18:00:00+00:00,2024-10-03 19:00:00+00:00,1.01103743,0.8088299440000001,1.2878,0.0,0.8999999999999999,3.19883743,0.05,0.758829944
2024-10-03 19:00:00+00:00,2024-10-03 19:00:00+00:00,2024-10-03 20:00:00+00:00,0.9221468100000001,0.737717448,0.4293,0.0,0.8999999999999999,2.25144681,0.05,0.687717448
2024-10-03 20:00:00+00:00,2024-10-03 20:00:00+00:00,2024-10-03 21:00:00+00:00,0.8493162599999999,0.679453008,0.4293,0.0,0.8999999999999999,2.17861626,0.05,0.6294530079999999
2024-10-03 21:00:00+00:00,2024-10-03 21:00:00+00:00,2024-10-03 22:00:00+00:00,0.760612385,0.6084899079999999,0.4293,0.0,0.8999999999999999,2.089912385,0.05,0.5584899079999999
2024-10-03 22:00:00+00:00,2024-10-03 22:00:00+00:00,2024-10-03 23:00:00+00:00,0.6900227750000001,0.5520182200000001,0.1431,0.0,0.8999999999999999,1.733122775,0.05,0.5020182200000001
2024-10-03 23:00:00+00:00,2024-10-03 23:00:00+00:00,2024-10-04 00:00:00+00:00,0.6771373700000001,0.5417098960000001,0.1431,0.0,0.8999999999999999,1.72023737,0.05,0.4917098960000001
2024-10-04 00:00:00+00:00,2024-10-04 00:00:00+00:00,2024-10-04 01:00:00+00:00,0.6732157249999999,0.53857258,0.1431,0.0,0.8999999999999999,1.7163157249999998,0.05,0.48857258
2024-10-04 01:00:00+00:00,2024-10-04 01:00:00+00:00,2024-10-04 02:00:00+00:00,0.672282,0.5378256,0.1431,0.0,0.8999999999999999,1.7153819999999997,0.05,0.4878256
2024-10-04 02:00:00+00:00,2024-10-04 02:00:00+00:00,2024-10-04 03:00:00+00:00,0.6753632924999999,0.540290634,0.1431,0.0,0.8999999999999999,1.7184632924999999,0.05,0.490290634
2024-10-04 03:00:00+00:00,2024-10-04 03:00:00+00:00,2024-10-04 04:00:00+00:00,0.719901975,0.5759215799999999,0.1431,0.0,0.8999999999999999,1.7630019749999999,0.05,0.5259215799999999
2024-10-04 04:00:00+00:00,2024-10-04 04:00:00+00:00,2024-10-04 05:00:00+00:00,0.96173675,0.7693894,0.4293,0.0,0.8999999999999999,2.29103675,0.05,0.7193894
2024-10-04 05:00:00+00:00,2024-10-04 05:00:00+00:00,2024-10-04 06:00:00+00:00,1.1815356150000003,0.9452284920000001,0.4293,0.0,0.8999999999999999,2.5108356150000004,0.05,0.8952284920000001
2024-10-04 06:00:00+00:00,2024-10-04 06:00:00+00:00,2024-10-04 07:00:00+00:00,1.3204738950000001,1.056379116,0.4293,0.0,0.8999999999999999,2.649773895,0.05,1.006379116
2024-10-04 07:00:00+00:00,2024-10-04 07:00:00+00:00,2024-10-04 08:00:00+00:00,1.0856420575,0.868513646,0.4293,0.0,0.8999999999999999,2.4149420575,0.05,0.818513646
2024-10-04 08:00:00+00:00,2024-10-04 08:00:00+00:00,2024-10-04 09:00:00+00:00,0.9345653525,0.747652282,0.4293,0.0,0.8999999999999999,2.2638653525,0.05,0.697652282
2024-10-04 09:00:00+00:00,2024-10-04 09:00:00+00:00,2024-10-04 10:00:00+00:00,0.7936662500000001,0.6349330000000001,0.4293,0.0,0.8999999999999999,2.1229662499999997,0.05,0.584933
2024-10-04 10:00:00+00:00,2024-10-04 10:00:00+00:00,2024-10-04 11:00:00+00:00,0.7009473575,0.560757886,0.4293,0.0,0.8999999999999999,2.0302473575,0.05,0.5107578859999999
2024-10-04 11:00:00+00:00,2024-10-04 11:00:00+00:00,2024-10-04 12:00:00+00:00,0.6861945025,0.548955602,0.4293,0.0,0.8999999999999999,2.0154945025,0.05,0.49895560200000005
2024-10-04 12:00:00+00:00,2024-10-04 12:00:00+00:00,2024-10-04 13:00:00+00:00,0.707950295,0.566360236,0.4293,0.0,0.8999999999999999,2.0372502949999998,0.05,0.5163602359999999
2024-10-04 13:00:00+00:00,2024-10-04 13:00:00+00:00,2024-10-04 14:00:00+00:00,0.7382963575,0.590637086,0.4293,0.0,0.8999999999999999,2.0675963575,0.05,0.5406370859999999
2024-10-04 14:00:00+00:00,2024-10-04 14:00:00+00:00,2024-10-04 15:00:00+00:00,0.8384850499999998,0.6707880399999999,0.4293,0.0,0.8999999999999999,2.16778505,0.05,0.6207880399999999
2024-10-04 15:00:00+00:00,2024-10-04 15:00:00+00:00,2024-10-04 16:00:00+00:00,1.000019475,0.8000155800000001,1.2878,0.0,0.8999999999999999,3.187819475,0.05,0.75001558
2024-10-04 16:00:00+00:00,2024-10-04 16:00:00+00:00,2024-10-04 17:00:00+00:00,1.2322368825,0.985789506,1.2878,0.0,0.8999999999999999,3.4200368825,0.05,0.935789506
2024-10-04 17:00:00+00:00,2024-10-04 17:00:00+00:00,2024-10-04 18:00:00+00:00,1.3914369950000003,1.1131495960000002,1.2878,0.0,0.8999999999999999,3.5792369950000005,0.05,1.0631495960000001
2024-10-04 18:00:00+00:00,2024-10-04 18:00:00+00:00,2024-10-04 19:00:00+00:00,1.155017825,0.9240142600000001,1.2878,0.0,0.8999999999999999,3.342817825,0.05,0.87401426
2024-10-04 19:00:00+00:00,2024-10-04 19:00:00+00:00,2024-10-04 20:00:00+00:00,0.932791275,0.74623302,0.4293,0.0,0.8999999999999999,2.262091275,0.05,0.69623302
2024-10-04 20:00:00+00:00,2024-10-04 20:00:00+00:00,2024-10-04 21:00:00+00:00,0.932791275,0.74623302,0.4293,0.0,0.8999999999999999,2.262091275,0.05,0.69623302
2024-10-04 21:00:00+00:00,2024-10-04 21:00:00+00:00,2024-10-04 22:00:00+00:00,0.8403525000000001,0.672282,0.4293,0.0,0.8999999999999999,2.1696524999999998,0.05,0.622282
2024-10-04 22:00:00+00:00,2024-10-04 22:00:00+00:00,2024-10-04 23:00:00+00:00,0.8692979749999998,0.6954383799999999,0.1431,0.0,0.8999999999999999,1.9123979749999998,0.05,0.6454383799999999
2024-10-04 23:00:00+00:00,2024-10-04 23:00:00+00:00,2024-10-05 00:00:00+00:00,0.7903048400000001,0.6322438720000001,0.1431,0.0,0.8999999999999999,1.83340484,0.05,0.582243872
2024-10-05 00:00:00+00:00,2024-10-05 00:00:00+00:00,2024-10-05 01:00:00+00:00,0.76005215,0.60804172,0.1431,0.0,0.8999999999999999,1.8031521499999998,0.05,0.55804172
2024-10-05 01:00:00+00:00,2024-10-05 01:00:00+00:00,2024-10-05 02:00:00+00:00,0.7053358650000001,0.5642686920000001,0.1431,0.0,0.8999999999999999,1.7484358649999998,0.05,0.514268692
2024-10-05 02:00:00+00:00,2024-10-05 02:00:00+00:00,2024-10-05 03:00:00+00:00,0.70701657,0.565613256,0.1431,0.0,0.8999999999999999,1.7501165699999999,0.05,0.515613256
2024-10-05 03:00:00+00:00,2024-10-05 03:00:00+00:00,2024-10-05 04:00:00+00:00,0.7452992949999999,0.596239436,0.1431,0.0,0.8999999999999999,1.788399295,0.05,0.5462394359999999
2024-10-05 04:00:00+00:00,2024-10-05 04:00:00+00:00,2024-10-05 05:00:00+00:00,0.80487095,0.64389676,0.4293,0.0,0.8999999999999999,2.1341709499999997,0.05,0.5938967599999999
2024-10-05 05:00:00+00:00,2024-10-05 05:00:00+00:00,2024-10-05 06:00:00+00:00,0.9374599,0.74996792,0.4293,0.0,0.8999999999999999,2.2667599,0.05,0.69996792
2024-10-05 06:00:00+00:00,2024-10-05 06:00:00+00:00,2024-10-05 07:00:00+00:00,1.0328865950000001,0.8263092760000001,0.4293,0.0,0.8999999999999999,2.3621865950000003,0.05,0.7763092760000001
2024-10-05 07:00:00+00:00,2024-10-05 07:00:00+00:00,2024-10-05 08:00:00+00:00,0.96173675,0.7693894,0.4293,0.0,0.8999999999999999,2.29103675,0.05,0.7193894
2024-10-05 08:00:00+00:00,2024-10-05 08:00:00+00:00,2024-10-05 09:00:00+00:00,0.769576145,0.6156609160000001,0.4293,0.0,0.8999999999999999,2.098876145,0.05,0.565660916
2024-10-05 09:00:00+00:00,2024-10-05 09:00:00+00:00,2024-10-05 10:00:00+00:00,0.6374540575,0.509963246,0.4293,0.0,0.8999999999999999,1.9667540575,0.05,0.459963246
2024-10-05 10:00:00+00:00,2024-10-05 10:00:00+00:00,2024-10-05 11:00:00+00:00,0.48030814,0.384246512,0.4293,0.0,0.8999999999999999,1.80960814,0.05,0.334246512
2024-10-05 11:00:00+00:00,2024-10-05 11:00:00+00:00,2024-10-05 12:00:00+00:00,0.3630322800000001,0.29042582400000005,0.4293,0.0,0.8999999999999999,1.6923322799999998,0.05,0.24042582400000007
2024-10-05 12:00:00+00:00,2024-10-05 12:00:00+00:00,2024-10-05 13:00:00+00:00,0.4060770025,0.324861602,0.4293,0.0,0.8999999999999999,1.7353770025000002,0.05,0.27486160200000004
2024-10-05 13:00:00+00:00,2024-10-05 13:00:00+00:00,2024-10-05 14:00:00+00:00,0.58749977,0.469999816,0.4293,0.0,0.8999999999999999,1.91679977,0.05,0.419999816
2024-10-05 14:00:00+00:00,2024-10-05 14:00:00+00:00,2024-10-05 15:00:00+00:00,0.7200887200000001,0.5760709760000001,0.4293,0.0,0.8999999999999999,2.04938872,0.05,0.5260709760000001
2024-10-05 15:00:00+00:00,2024-10-05 15:00:00+00:00,2024-10-05 16:00:00+00:00,0.92886963,0.743095704,1.2878,0.0,0.8999999999999999,3.11666963,0.05,0.693095704
2024-10-05 16:00:00+00:00,2024-10-05 16:00:00+00:00,2024-10-05 17:00:00+00:00,1.3879822125000003,1.1103857700000002,1.2878,0.0,0.8999999999999999,3.5757822125000005,0.05,1.0603857700000001
2024-10-05 17:00:00+00:00,2024-10-05 17:00:00+00:00,2024-10-05 18:00:00+00:00,1.33784118,1.070272944,1.2878,0.0,0.8999999999999999,3.52564118,0.05,1.020272944
2024-10-05 18:00:00+00:00,2024-10-05 18:00:00+00:00,2024-10-05 19:00:00+00:00,1.0012333175,0.800986654,1.2878,0.0,0.8999999999999999,3.1890333175000003,0.05,0.750986654
2024-10-05 19:00:00+00:00,2024-10-05 19:00:00+00:00,2024-10-05 20:00:00+00:00,0.9016048600000002,0.7212838880000001,0.4293,0.0,0.8999999999999999,2.23090486,0.05,0.671283888
2024-10-05 20:00:00+00:00,2024-10-05 20:00:00+00:00,2024-10-05 21:00:00+00:00,0.7958138175,0.636651054,0.4293,0.0,0.8999999999999999,2.1251138175,0.05,0.586651054
2024-10-05 21:00:00+00:00,2024-10-05 21:00:00+00:00,2024-10-05 22:00:00+00:00,0.62559575,0.5004766,0.4293,0.0,0.8999999999999999,1.95489575,0.05,0.45047660000000006
2024-10-05 22:00:00+00:00,2024-10-05 22:00:00+00:00,2024-10-05 23:00:00+00:00,0.6100025425000001,0.48800203400000003,0.1431,0.0,0.8999999999999999,1.6531025424999999,0.05,0.43800203400000004
2024-10-05 23:00:00+00:00,2024-10-05 23:00:00+00:00,2024-10-06 00:00:00+00:00,0.5663042125,0.45304337,0.1431,0.0,0.8999999999999999,1.6094042124999999,0.05,0.40304337
2024-10-06 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-06 01:00:00+00:00,0.551831475,0.44146518,0.1431,0.0,0.8999999999999999,1.5949314749999999,0.05,0.39146518
2024-10-06 01:00:00+00:00,2024-10-06 01:00:00+00:00,2024-10-06 02:00:00+00:00,0.5427743425,0.434219474,0.1431,0.0,0.8999999999999999,1.5858743425,0.05,0.384219474
2024-10-06 02:00:00+00:00,2024-10-06 02:00:00+00:00,2024-10-06 03:00:00+00:00,0.5315696425,0.425255714,0.1431,0.0,0.8999999999999999,1.5746696424999997,0.05,0.375255714
2024-10-06 03:00:00+00:00,2024-10-06 03:00:00+00:00,2024-10-06 04:00:00+00:00,0.5427743425,0.434219474,0.1431,0.0,0.8999999999999999,1.5858743425,0.05,0.384219474
2024-10-06 04:00:00+00:00,2024-10-06 04:00:00+00:00,2024-10-06 05:00:00+00:00,0.5409068925,0.43272551400000003,0.4293,0.0,0.8999999999999999,1.8702068925000002,0.05,0.38272551400000004
2024-10-06 05:00:00+00:00,2024-10-06 05:00:00+00:00,2024-10-06 06:00:00+00:00,0.6575291449999999,0.526023316,0.4293,0.0,0.8999999999999999,1.986829145,0.05,0.476023316
2024-10-06 06:00:00+00:00,2024-10-06 06:00:00+00:00,2024-10-06 07:00:00+00:00,0.7208357,0.57666856,0.4293,0.0,0.8999999999999999,2.0501357000000002,0.05,0.52666856
2024-10-06 07:00:00+00:00,2024-10-06 07:00:00+00:00,2024-10-06 08:00:00+00:00,0.6168187350000001,0.4934549880000001,0.4293,0.0,0.8999999999999999,1.946118735,0.05,0.4434549880000001
2024-10-06 08:00:00+00:00,2024-10-06 08:00:00+00:00,2024-10-06 09:00:00+00:00,0.242955245,0.194364196,0.4293,0.0,0.8999999999999999,1.572255245,0.05,0.144364196
2024-10-06 09:00:00+00:00,2024-10-06 09:00:00+00:00,2024-10-06 10:00:00+00:00,0.15873325,0.1269866,0.4293,0.0,0.8999999999999999,1.48803325,0.05,0.0769866
2024-10-06 10:00:00+00:00,2024-10-06 10:00:00+00:00,2024-10-06 11:00:00+00:00,0.13258894999999998,0.10607116,0.4293,0.0,0.8999999999999999,1.4618889499999999,0.05,0.056071159999999995
2024-10-06 11:00:00+00:00,2024-10-06 11:00:00+00:00,2024-10-06 12:00:00+00:00,0.11690237,0.09352189600000001,0.4293,0.0,0.8999999999999999,1.4462023700000002,0.05,0.043521896000000004
2024-10-06 12:00:00+00:00,2024-10-06 12:00:00+00:00,2024-10-06 13:00:00+00:00,0.14267318,0.11413854400000001,0.4293,0.0,0.8999999999999999,1.47197318,0.05,0.064138544
