,valid_from,valid_to,spot_price,spot_price_without_vat,tariff,fixed_price,import_fee,purchase_price,export_fee,sell_price
2025-10-02 01:00:00+00:00,2025-10-02 01:00:00+00:00,2025-10-02 02:00:00+00:00,0.8257718749999999,0.6606175,0.122,0.0,0.8999999999999999,1.8477718749999998,0.05,0.6106174999999999
2025-10-02 02:00:00+00:00,2025-10-02 02:00:00+00:00,2025-10-02 03:00:00+00:00,0.847190625,0.6777525,0.122,0.0,0.8999999999999999,1.8691906249999999,0.05,0.6277524999999999
2025-10-02 03:00:00+00:00,2025-10-02 03:00:00+00:00,2025-10-02 04:00:00+00:00,0.8956468750000001,0.7165175,0.122,0.0,0.8999999999999999,1.9176468749999998,0.05,0.6665175
2025-10-02 04:00:00+00:00,2025-10-02 04:00:00+00:00,2025-10-02 05:00:00+00:00,1.1938499999999999,0.9550799999999999,0.3661,0.0,0.8999999999999999,2.45995,0.05,0.9050799999999999
2025-10-02 05:00:00+00:00,2025-10-02 05:00:00+00:00,2025-10-02 06:00:00+00:00,1.6976437500000001,1.3581150000000002,0.3661,0.0,0.8999999999999999,2.9637437500000003,0.05,1.3081150000000001
2025-10-02 06:00:00+00:00,2025-10-02 06:00:00+00:00,2025-10-02 07:00:00+00:00,1.297040625,1.0376325,0.3661,0.0,0.8999999999999999,2.563140625,0.05,0.9876324999999999
2025-10-02 07:00:00+00:00,2025-10-02 07:00:00+00:00,2025-10-02 08:00:00+00:00,0.955534375,0.7644275,0.3661,0.0,0.8999999999999999,2.221634375,0.05,0.7144275
2025-10-02 08:00:00+00:00,2025-10-02 08:00:00+00:00,2025-10-02 09:00:00+00:00,0.8537875,0.68303,0.3661,0.0,0.8999999999999999,2.1198875,0.05,0.63303
2025-10-02 09:00:00+00:00,2025-10-02 09:00:00+00:00,2025-10-02 10:00:00+00:00,0.73058125,0.584465,0.3661,0.0,0.8999999999999999,1.99668125,0.05,0.534465
2025-10-02 10:00:00+00:00,2025-10-02 10:00:00+00:00,2025-10-02 11:00:00+00:00,0.613728125,0.4909825,0.3661,0.0,0.8999999999999999,1.8798281250000002,0.05,0.4409825
2025-10-02 11:00:00+00:00,2025-10-02 11:00:00+00:00,2025-10-02 12:00:00+00:00,0.56454375,0.451635,0.3661,0.0,0.8999999999999999,1.8306437500000001,0.05,0.401635
2025-10-02 12:00:00+00:00,2025-10-02 12:00:00+00:00,2025-10-02 13:00:00+00:00,0.66530625,0.532245,0.3661,0.0,0.8999999999999999,1.9314062499999998,0.05,0.482245
2025-10-02 13:00:00+00:00,2025-10-02 13:00:00+00:00,2025-10-02 14:00:00+00:00,0.749296875,0.5994375,0.3661,0.0,0.8999999999999999,2.015396875,0.05,0.5494374999999999
2025-10-02 14:00:00+00:00,2025-10-02 14:00:00+00:00,2025-10-02 15:00:00+00:00,0.858734375,0.6869875000000001,0.3661,0.0,0.8999999999999999,2.1248343750000003,0.05,0.6369875
2025-10-02 15:00:00+00:00,2025-10-02 15:00:00+00:00,2025-10-02 16:00:00+00:00,1.09861875,0.878895,1.0985,0.0,0.8999999999999999,3.09711875,0.05,0.8288949999999999
2025-10-02 16:00:00+00:00,2025-10-02 16:00:00+00:00,2025-10-02 17:00:00+00:00,1.5677656249999998,1.2542125,1.0985,0.0,0.8999999999999999,3.566265625,0.05,1.2042125
2025-10-02 17:00:00+00:00,2025-10-02 17:00:00+00:00,2025-10-02 18:00:00+00:00,1.6509593750000002,1.3207675,1.0985,0.0,0.8999999999999999,3.649459375,0.05,1.2707675
2025-10-02 18:00:00+00:00,2025-10-02 18:00:00+00:00,2025-10-02 19:00:00+00:00,1.026365625,0.8210925,1.0985,0.0,0.8999999999999999,3.024865625,0.05,0.7710925
2025-10-02 19:00:00+00:00,2025-10-02 19:00:00+00:00,2025-10-02 20:00:00+00:00,0.856309375,0.6850475,0.3661,0.0,0.8999999999999999,2.122409375,0.05,0.6350475
2025-10-02 20:00:00+00:00,2025-10-02 20:00:00+00:00,2025-10-02 21:00:00+00:00,0.89391875,0.715135,0.3661,0.0,0.8999999999999999,2.16001875,0.05,0.6651349999999999
2025-10-02 21:00:00+00:00,2025-10-02 21:00:00+00:00,2025-10-02 22:00:00+00:00,0.7661156249999999,0.6128924999999998,0.3661,0.0,0.8999999999999999,2.0322156249999996,0.05,0.5628924999999998
2025-10-02 22:00:00+00:00,2025-10-02 22:00:00+00:00,2025-10-02 23:00:00+00:00,0.801821875,0.6414575,0.122,0.0,0.8999999999999999,1.823821875,0.05,0.5914575
2025-10-02 23:00:00+00:00,2025-10-02 23:00:00+00:00,2025-10-03 00:00:00+00:00,0.718334375,0.5746675,0.122,0.0,0.8999999999999999,1.740334375,0.05,0.5246675
2025-10-03 00:00:00+00:00,2025-10-03 00:00:00+00:00,2025-10-03 01:00:00+00:00,0.6681187499999999,0.5344949999999999,0.122,0.0,0.8999999999999999,1.69011875,0.05,0.48449499999999995
2025-10-03 01:00:00+00:00,,,,,,,,,,
2025-10-03 02:00:00+00:00,,,,,,,,,,
2025-10-03 03:00:00+00:00,,,,,,,,,,
2025-10-03 04:00:00+00:00,,,,,,,,,,
2025-10-03 05:00:00+00:00,,,,,,,,,,
2025-10-03 06:00:00+00:00,,,,,,,,,,
2025-10-03 07:00:00+00:00,,,,,,,,,,
2025-10-03 08:00:00+00:00,,,,,,,,,,
2025-10-03 09:00:00+00:00,,,,,,,,,,
2025-10-03 10:00:00+00:00,,,,,,,,,,
2025-10-03 11:00:00+00:00,,,,,,,,,,
2025-10-03 12:00:00+00:00,,,,,,,,,,
2025-10-03 13:00:00+00:00,,,,,,,,,,
2025-10-03 14:00:00+00:00,,,,,,,,,,
2025-10-03 15:00:00+00:00,,,,,,,,,,
2025-10-03 16:00:00+00:00,,,,,,,,,,
2025-10-03 17:00:00+00:00,,,,,,,,,,
2025-10-03 18:00:00+00:00,,,,,,,,,,
2025-10-03 19:00:00+00:00,,,,,,,,,,
2025-10-03 20:00:00+00:00,,,,,,,,,,
2025-10-03 21:00:00+00:00,,,,,,,,,,
2025-10-03 22:00:00+00:00,2025-10-03 22:00:00+00:00,2025-10-03 23:00:00+00:00,0.006765625000000001,0.005412500000000001,0.122,0.0,0.8999999999999999,1.0287656250000001,0.05,-0.0445875
2025-10-03 23:00:00+00:00,2025-10-03 23:00:00+00:00,2025-10-04 00:00:00+00:00,-9.0625e-05,-7.25e-05,0.122,0.0,0.8999999999999999,1.021909375,0.05,-0.050072500000000006
2025-10-04 00:00:00+00:00,2025-10-04 00:00:00+00:00,2025-10-04 01:00:00+00:00,-0.00039374999999999995,-0.00031499999999999996,0.122,0.0,0.8999999999999999,1.02160625,0.05,-0.050315000000000006
2025-10-04 01:00:00+00:00,2025-10-04 01:00:00+00:00,2025-10-04 02:00:00+00:00,-0.0010031250000000001,-0.0008025,0.122,0.0,0.8999999999999999,1.020996875,0.05,-0.0508025
2025-10-04 02:00:00+00:00,2025-10-04 02:00:00+00:00,2025-10-04 03:00:00+00:00,-0.010431250000000003,-0.008345000000000002,0.122,0.0,0.8999999999999999,1.01156875,0.05,-0.05834500000000001
2025-10-04 03:00:00+00:00,2025-10-04 03:00:00+00:00,2025-10-04 04:00:00+00:00,-0.016540625,-0.0132325,0.122,0.0,0.8999999999999999,1.005459375,0.05,-0.0632325
2025-10-04 04:00:00+00:00,2025-10-04 04:00:00+00:00,2025-10-04 05:00:00+00:00,-0.017828125,-0.014262500000000001,0.3661,0.0,0.8999999999999999,1.248271875,0.05,-0.0642625
2025-10-04 05:00:00+00:00,2025-10-04 05:00:00+00:00,2025-10-04 06:00:00+00:00,-0.0072375,-0.00579,0.3661,0.0,0.8999999999999999,1.2588625,0.05,-0.055790000000000006
2025-10-04 06:00:00+00:00,2025-10-04 06:00:00+00:00,2025-10-04 07:00:00+00:00,-0.003059375,-0.0024475,0.3661,0.0,0.8999999999999999,1.263040625,0.05,-0.0524475
2025-10-04 07:00:00+00:00,2025-10-04 07:00:00+00:00,2025-10-04 08:00:00+00:00,0.005996875,0.0047975,0.3661,0.0,0.8999999999999999,1.272096875,0.05,-0.04520250000000001
2025-10-04 08:00:00+00:00,2025-10-04 08:00:00+00:00,2025-10-04 09:00:00+00:00,0.009731250000000002,0.007785000000000001,0.3661,0.0,0.8999999999999999,1.27583125,0.05,-0.042215
2025-10-04 09:00:00+00:00,2025-10-04 09:00:00+00:00,2025-10-04 10:00:00+00:00,0.0036906250000000003,0.0029525000000000003,0.3661,0.0,0.8999999999999999,1.269790625,0.05,-0.047047500000000006
2025-10-04 10:00:00+00:00,2025-10-04 10:00:00+00:00,2025-10-04 11:00:00+00:00,0.0006749999999999998,0.0005399999999999999,0.3661,0.0,0.8999999999999999,1.266775,0.05,-0.049460000000000004
2025-10-04 11:00:00+00:00,2025-10-04 11:00:00+00:00,2025-10-04 12:00:00+00:00,0.019665625,0.0157325,0.3661,0.0,0.8999999999999999,1.2857656249999998,0.05,-0.034267500000000006
2025-10-04 12:00:00+00:00,2025-10-04 12:00:00+00:00,2025-10-04 13:00:00+00:00,0.012834375,0.0102675,0.3661,0.0,0.8999999999999999,1.278934375,0.05,-0.039732500000000004
2025-10-04 13:00:00+00:00,2025-10-04 13:00:00+00:00,2025-10-04 14:00:00+00:00,0.007696875,0.0061575,0.3661,0.0,0.8999999999999999,1.273796875,0.05,-0.043842500000000006
2025-10-04 14:00:00+00:00,2025-10-04 14:00:00+00:00,2025-10-04 15:00:00+00:00,0.013996875,0.0111975,0.3661,0.0,0.8999999999999999,1.280096875,0.05,-0.038802500000000004
2025-10-04 15:00:00+00:00,2025-10-04 15:00:00+00:00,2025-10-04 16:00:00+00:00,0.013462500000000002,0.010770000000000002,1.0985,0.0,0.8999999999999999,2.0119625,0.05,-0.03923
2025-10-04 16:00:00+00:00,2025-10-04 16:00:00+00:00,2025-10-04 17:00:00+00:00,0.020484375,0.0163875,1.0985,0.0,0.8999999999999999,2.018984375,0.05,-0.033612500000000003
2025-10-04 17:00:00+00:00,2025-10-04 17:00:00+00:00,2025-10-04 18:00:00+00:00,0.030384374999999998,0.0243075,1.0985,0.0,0.8999999999999999,2.028884375,0.05,-0.025692500000000004
2025-10-04 18:00:00+00:00,2025-10-04 18:00:00+00:00,2025-10-04 19:00:00+00:00,0.018478125,0.0147825,1.0985,0.0,0.8999999999999999,2.016978125,0.05,-0.0352175
2025-10-04 19:00:00+00:00,2025-10-04 19:00:00+00:00,2025-10-04 20:00:00+00:00,0.012831249999999999,0.010265,0.3661,0.0,0.8999999999999999,1.2789312499999999,0.05,-0.039735000000000006
2025-10-04 20:00:00+00:00,2025-10-04 20:00:00+00:00,2025-10-04 21:00:00+00:00,0.006015625,0.0048125,0.3661,0.0,0.8999999999999999,1.2721156249999999,0.05,-0.045187500000000005
2025-10-04 21:00:00+00:00,2025-10-04 21:00:00+00:00,2025-10-04 22:00:00+00:00,-0.001,-0.0007999999999999999,0.3661,0.0,0.8999999999999999,1.2651,0.05,-0.050800000000000005
2025-10-04 22:00:00+00:00,2025-10-04 22:00:00+00:00,2025-10-04 23:00:00+00:00,-0.00151875,-0.001215,0.122,0.0,0.8999999999999999,1.02048125,0.05,-0.051215000000000004
2025-10-04 23:00:00+00:00,2025-10-04 23:00:00+00:00,2025-10-05 00:00:00+00:00,0.00035000000000000005,0.00028000000000000003,0.122,0.0,0.8999999999999999,1.0223499999999999,0.05,-0.04972
2025-10-05 00:00:00+00:00,2025-10-05 00:00:00+00:00,2025-10-05 01:00:00+00:00,-0.00079375,-0.0006349999999999999,0.122,0.0,0.8999999999999999,1.0212062499999999,0.05,-0.050635
2025-10-05 01:00:00+00:00,2025-10-05 01:00:00+00:00,2025-10-05 02:00:00+00:00,-0.001003125,-0.0008024999999999999,0.122,0.0,0.8999999999999999,1.020996875,0.05,-0.0508025
2025-10-05 02:00:00+00:00,2025-10-05 02:00:00+00:00,2025-10-05 03:00:00+00:00,-0.0010999999999999998,-0.0008799999999999999,0.122,0.0,0.8999999999999999,1.0209,0.05,-0.05088
2025-10-05 03:00:00+00:00,2025-10-05 03:00:00+00:00,2025-10-05 04:00:00+00:00,-0.000725,-0.00058,0.122,0.0,0.8999999999999999,1.021275,0.05,-0.05058
2025-10-05 04:00:00+00:00,2025-10-05 04:00:00+00:00,2025-10-05 05:00:00+00:00,-0.00025624999999999997,-0.000205,0.3661,0.0,0.8999999999999999,1.26584375,0.05,-0.050205
2025-10-05 05:00:00+00:00,2025-10-05 05:00:00+00:00,2025-10-05 06:00:00+00:00,0.004946875,0.0039575,0.3661,0.0,0.8999999999999999,1.2710468749999997,0.05,-0.0460425
2025-10-05 06:00:00+00:00,2025-10-05 06:00:00+00:00,2025-10-05 07:00:00+00:00,0.00475625,0.0038050000000000002,0.3661,0.0,0.8999999999999999,1.2708562499999998,0.05,-0.046195
2025-10-05 07:00:00+00:00,2025-10-05 07:00:00+00:00,2025-10-05 08:00:00+00:00,0.016821875,0.0134575,0.3661,0.0,0.8999999999999999,1.282921875,0.05,-0.036542500000000006
2025-10-05 08:00:00+00:00,2025-10-05 08:00:00+00:00,2025-10-05 09:00:00+00:00,0.012134375000000001,0.0097075,0.3661,0.0,0.8999999999999999,1.278234375,0.05,-0.0402925
2025-10-05 09:00:00+00:00,2025-10-05 09:00:00+00:00,2025-10-05 10:00:00+00:00,0.022703125,0.0181625,0.3661,0.0,0.8999999999999999,1.2888031249999998,0.05,-0.031837500000000005
2025-10-05 10:00:00+00:00,2025-10-05 10:00:00+00:00,2025-10-05 11:00:00+00:00,0.018340625000000003,0.014672500000000002,0.3661,0.0,0.8999999999999999,1.2844406249999998,0.05,-0.0353275
2025-10-05 11:00:00+00:00,2025-10-05 11:00:00+00:00,2025-10-05 12:00:00+00:00,0.015234375000000001,0.0121875,0.3661,0.0,0.8999999999999999,1.2813343750000001,0.05,-0.0378125
2025-10-05 12:00:00+00:00,2025-10-05 12:00:00+00:00,2025-10-05 13:00:00+00:00,0.009028125000000001,0.007222500000000001,0.3661,0.0,0.8999999999999999,1.275128125,0.05,-0.0427775
2025-10-05 13:00:00+00:00,2025-10-05 13:00:00+00:00,2025-10-05 14:00:00+00:00,0.022212500000000003,0.01777,0.3661,0.0,0.8999999999999999,1.2883124999999997,0.05,-0.03223
2025-10-05 14:00:00+00:00,2025-10-05 14:00:00+00:00,2025-10-05 15:00:00+00:00,0.030053124999999997,0.024042499999999998,0.3661,0.0,0.8999999999999999,1.296153125,0.05,-0.025957500000000005
2025-10-05 15:00:00+00:00,2025-10-05 15:00:00+00:00,2025-10-05 16:00:00+00:00,0.04297812499999999,0.034382499999999996,1.0985,0.0,0.8999999999999999,2.041478125,0.05,-0.015617500000000006
2025-10-05 16:00:00+00:00,2025-10-05 16:00:00+00:00,2025-10-05 17:00:00+00:00,0.15002500000000002,0.12002000000000002,1.0985,0.0,0.8999999999999999,2.1485250000000002,0.05,0.07002000000000001
2025-10-05 17:00:00+00:00,2025-10-05 17:00:00+00:00,2025-10-05 18:00:00+00:00,0.327,0.2616,1.0985,0.0,0.8999999999999999,2.3255,0.05,0.2116
2025-10-05 18:00:00+00:00,2025-10-05 18:00:00+00:00,2025-10-05 19:00:00+00:00,0.18479062500000001,0.1478325,1.0985,0.0,0.8999999999999999,2.183290625,0.05,0.0978325
2025-10-05 19:00:00+00:00,2025-10-05 19:00:00+00:00,2025-10-05 20:00:00+00:00,0.05135312499999999,0.041082499999999994,0.3661,0.0,0.8999999999999999,1.317453125,0.05,-0.008917500000000009
2025-10-05 20:00:00+00:00,2025-10-05 20:00:00+00:00,2025-10-05 21:00:00+00:00,0.048296875,0.038637500000000005,0.3661,0.0,0.8999999999999999,1.314396875,0.05,-0.011362499999999998
2025-10-05 21:00:00+00:00,2025-10-05 21:00:00+00:00,2025-10-05 22:00:00+00:00,0.038128125,0.0305025,0.3661,0.0,0.8999999999999999,1.3042281249999998,0.05,-0.019497500000000004
2025-10-05 22:00:00+00:00,2025-10-05 22:00:00+00:00,2025-10-05 23:00:00+00:00,0.113815625,0.09105250000000001,0.122,0.0,0.8999999999999999,1.135815625,0.05,0.041052500000000006
2025-10-05 23:00:00+00:00,2025-10-05 23:00:00+00:00,2025-10-06 00:00:00+00:00,0.09379375000000001,0.075035,0.122,0.0,0.8999999999999999,1.11579375,0.05,0.025035
2025-10-06 00:00:00+00:00,2025-10-06 00:00:00+00:00,2025-10-06 01:00:00+00:00,0.08493125000000001,0.067945,0.122,0.0,0.8999999999999999,1.1069312500000001,0.05,0.017945000000000003
2025-10-06 01:00:00+00:00,2025-10-06 01:00:00+00:00,2025-10-06 02:00:00+00:00,0.100071875,0.0800575,0.122,0.0,0.8999999999999999,1.122071875,0.05,0.0300575
2025-10-06 02:00:00+00:00,2025-10-06 02:00:00+00:00,2025-10-06 03:00:00+00:00,0.15632812500000004,0.12506250000000002,0.122,0.0,0.8999999999999999,1.1783281250000002,0.05,0.07506250000000002
2025-10-06 03:00:00+00:00,2025-10-06 03:00:00+00:00,2025-10-06 04:00:00+00:00,0.21136875,0.169095,0.122,0.0,0.8999999999999999,1.23336875,0.05,0.11909499999999999
2025-10-06 04:00:00+00:00,2025-10-06 04:00:00+00:00,2025-10-06 05:00:00+00:00,0.6403062500000001,0.5122450000000001,0.3661,0.0,0.8999999999999999,1.90640625,0.05,0.4622450000000001
2025-10-06 05:00:00+00:00,2025-10-06 05:00:00+00:00,2025-10-06 06:00:00+00:00,0.9896843750000001,0.7917475,0.3661,0.0,0.8999999999999999,2.255784375,0.05,0.7417475
2025-10-06 06:00:00+00:00,2025-10-06 06:00:00+00:00,2025-10-06 07:00:00+00:00,1.129628125,0.9037025,0.3661,0.0,0.8999999999999999,2.3957281249999998,0.05,0.8537024999999999
2025-10-06 07:00:00+00:00,2025-10-06 07:00:00+00:00,2025-10-06 08:00:00+00:00,1.104009375,0.8832075,0.3661,0.0,0.8999999999999999,2.3701093749999997,0.05,0.8332075
2025-10-06 08:00:00+00:00,2025-10-06 08:00:00+00:00,2025-10-06 09:00:00+00:00,0.938425,0.75074,0.3661,0.0,0.8999999999999999,2.204525,0.05,0.7007399999999999
2025-10-06 09:00:00+00:00,2025-10-06 09:00:00+00:00,2025-10-06 10:00:00+00:00,0.833590625,0.6668725,0.3661,0.0,0.8999999999999999,2.099690625,0.05,0.6168724999999999
2025-10-06 10:00:00+00:00,2025-10-06 10:00:00+00:00,2025-10-06 11:00:00+00:00,0.8087624999999999,0.64701,0.3661,0.0,0.8999999999999999,2.0748625,0.05,0.5970099999999999
2025-10-06 11:00:00+00:00,2025-10-06 11:00:00+00:00,2025-10-06 12:00:00+00:00,0.789703125,0.6317625,0.3661,0.0,0.8999999999999999,2.055803125,0.05,0.5817625
2025-10-06 12:00:00+00:00,2025-10-06 12:00:00+00:00,2025-10-06 13:00:00+00:00,0.8573437499999998,0.6858749999999999,0.3661,0.0,0.8999999999999999,2.12344375,0.05,0.6358749999999999
2025-10-06 13:00:00+00:00,2025-10-06 13:00:00+00:00,2025-10-06 14:00:00+00:00,0.8825875,0.70607,0.3661,0.0,0.8999999999999999,2.1486875,0.05,0.6560699999999999
2025-10-06 14:00:00+00:00,2025-10-06 14:00:00+00:00,2025-10-06 15:00:00+00:00,0.976034375,0.7808275,0.3661,0.0,0.8999999999999999,2.242134375,0.05,0.7308275
2025-10-06 15:00:00+00:00,2025-10-06 15:00:00+00:00,2025-10-06 16:00:00+00:00,1.1309093749999999,0.9047274999999999,1.0985,0.0,0.8999999999999999,3.129409375,0.05,0.8547274999999999
2025-10-06 16:00:00+00:00,2025-10-06 16:00:00+00:00,2025-10-06 17:00:00+00:00,1.3396468750000001,1.0717175,1.0985,0.0,0.8999999999999999,3.3381468749999996,0.05,1.0217175
2025-10-06 17:00:00+00:00,2025-10-06 17:00:00+00:00,2025-10-06 18:00:00+00:00,1.582765625,1.2662125,1.0985,0.0,0.8999999999999999,3.5812656249999995,0.05,1.2162125
2025-10-06 18:00:00+00:00,2025-10-06 18:00:00+00:00,2025-10-06 19:00:00+00:00,1.2479687499999998,0.9983749999999999,1.0985,0.0,0.8999999999999999,3.24646875,0.05,0.9483749999999999
2025-10-06 19:00:00+00:00,2025-10-06 19:00:00+00:00,2025-10-06 20:00:00+00:00,1.1221875000000001,0.89775,0.3661,0.0,0.8999999999999999,2.3882875,0.05,0.84775
2025-10-06 20:00:00+00:00,2025-10-06 20:00:00+00:00,2025-10-06 21:00:00+00:00,1.1074875,0.88599,0.3661,0.0,0.8999999999999999,2.3735875,0.05,0.83599
2025-10-06 21:00:00+00:00,2025-10-06 21:00:00+00:00,2025-10-06 22:00:00+00:00,0.984690625,0.7877525000000001,0.3661,0.0,0.8999999999999999,2.250790625,0.05,0.7377525
2025-10-06 22:00:00+00:00,2025-10-06 22:00:00+00:00,2025-10-06 23:00:00+00:00,0.9357062500000001,0.748565,0.122,0.0,0.8999999999999999,1.9577062499999998,0.05,0.698565
2025-10-06 23:00:00+00:00,2025-10-06 23:00:00+00:00,2025-10-07 00:00:00+00:00,0.877140625,0.7017125,0.122,0.0,0.8999999999999999,1.8991406249999998,0.05,0.6517124999999999
2025-10-07 00:00:00+00:00,2025-10-07 00:00:00+00:00,2025-10-07 01:00:00+00:00,0.8383156250000001,0.6706525000000001,0.122,0.0,0.8999999999999999,1.860315625,0.05,0.6206525
2025-10-07 01:00:00+00:00,2025-10-07 01:00:00+00:00,2025-10-07 02:00:00+00:00,0.8358156250000002,0.6686525000000001,0.122,0.0,0.8999999999999999,1.857815625,0.05,0.6186525
2025-10-07 02:00:00+00:00,2025-10-07 02:00:00+00:00,2025-10-07 03:00:00+00:00,0.8677124999999999,0.69417,0.122,0.0,0.8999999999999999,1.8897125,0.05,0.6441699999999999
2025-10-07 03:00:00+00:00,2025-10-07 03:00:00+00:00,2025-10-07 04:00:00+00:00,0.9029437499999999,0.722355,0.122,0.0,0.8999999999999999,1.92494375,0.05,0.6723549999999999
2025-10-07 04:00:00+00:00,2025-10-07 04:00:00+00:00,2025-10-07 05:00:00+00:00,1.2568718749999999,1.0054975,0.3661,0.0,0.8999999999999999,2.5229718749999996,0.05,0.9554974999999999
