time,battery_charge,battery_discharge,consumption,pv,grid_import,grid_export,soc,valid_from,valid_to,charge_mode,allow_export_to_grid,value,has_rule,max_charge,max_discharge,max_battery_soc,min_battery_soc,min_battery_soc_for_sell
2024-10-01 05:20:00+00:00,0.0,0.0,150.0,40.0,130.0,0.0,0.1,,,,,,,,,,,
2024-10-01 05:30:00+00:00,0.0,0.0,1600.0,90.0,1540.0,0.0,0.1,,,,,,,,,,,
2024-10-01 05:40:00+00:00,0.0,0.0,2910.0,120.0,2820.0,0.0,0.1,,,,,,,,,,,
2024-10-01 05:50:00+00:00,0.0,0.0,2900.0,200.0,2730.0,0.0,0.1,,,,,,,,,,,
2024-10-01 06:00:00+00:00,0.0,0.0,2900.0,300.0,2630.0,0.0,0.1,,,,,,,,,,,
2024-10-01 06:10:00+00:00,240.0,0.0,90.0,360.0,0.0,0.0,0.1,,,,,,,,,,,
2024-10-01 06:20:00+00:00,340.0,0.0,90.0,460.0,0.0,0.0,0.11,,,,,,,,,,,
2024-10-01 06:30:00+00:00,440.0,0.0,90.0,560.0,0.0,0.0,0.11,,,,,,,,,,,
2024-10-01 06:40:00+00:00,640.0,0.0,130.0,790.0,0.0,0.0,0.12,,,,,,,,,,,
2024-10-01 06:50:00+00:00,830.0,0.0,130.0,980.0,0.0,0.0,0.14,,,,,,,,,,,
2024-10-01 07:00:00+00:00,1060.0,0.0,130.0,1220.0,0.0,0.0,0.16,,,,,,,,,,,
2024-10-01 07:10:00+00:00,1280.0,0.0,130.0,1460.0,0.0,20.0,0.17,,,,,,,,,,,
2024-10-01 07:20:00+00:00,1580.0,0.0,120.0,1730.0,0.0,10.0,0.2,,,,,,,,,,,
2024-10-01 07:30:00+00:00,800.0,0.0,130.0,960.0,0.0,0.0,0.21,,,,,,,,,,,
2024-10-01 07:40:00+00:00,2150.0,0.0,130.0,2320.0,0.0,0.0,0.25,,,,,,,,,,,
2024-10-01 07:50:00+00:00,2190.0,0.0,130.0,2370.0,0.0,0.0,0.3,,,,,,,,,,,
2024-10-01 08:00:00+00:00,2260.0,0.0,130.0,2430.0,0.0,0.0,0.34,,,,,,,,,,,
2024-10-01 08:10:00+00:00,2180.0,0.0,130.0,2340.0,0.0,0.0,0.39,,,,,,,,,,,
2024-10-01 08:20:00+00:00,1040.0,0.0,130.0,1200.0,0.0,0.0,0.41,,,,,,,,,,,
2024-10-01 08:30:00+00:00,680.0,0.0,120.0,840.0,0.0,0.0,0.43,,,,,,,,,,,
2024-10-01 08:40:00+00:00,1030.0,0.0,130.0,1180.0,10.0,0.0,0.45,,,,,,,,,,,
2024-10-01 08:50:00+00:00,2300.0,0.0,140.0,2470.0,10.0,0.0,0.5,,,,,,,,,,,
2024-10-01 09:00:00+00:00,1630.0,0.0,130.0,1810.0,0.0,10.0,0.57,,,,,,,,,,,
2024-10-01 09:10:00+00:00,1260.0,0.0,120.0,1440.0,0.0,20.0,0.62,,,,,,,,,,,
2024-10-01 09:20:00+00:00,850.0,0.0,120.0,1020.0,0.0,10.0,0.64,,,,,,,,,,,
2024-10-01 09:30:00+00:00,1080.0,0.0,140.0,1400.0,0.0,320.0,0.67,,,,,,,,,,,
2024-10-01 09:40:00+00:00,1920.0,0.0,110.0,2060.0,0.0,20.0,0.73,,,,,,,,,,,
2024-10-01 09:50:00+00:00,1640.0,0.0,60.0,1640.0,170.0,0.0,0.8,,,,,,,,,,,
2024-10-01 10:00:00+00:00,1380.0,0.0,80.0,1990.0,0.0,490.0,0.88,,,,,,,,,,,
2024-10-01 10:10:00+00:00,1870.0,0.0,80.0,2890.0,0.0,910.0,0.94,,,,,,,,,,,
2024-10-01 10:20:00+00:00,1770.0,0.0,90.0,2000.0,0.0,100.0,0.98,,,,,,,,,,,
2024-10-01 10:30:00+00:00,1370.0,0.0,90.0,1500.0,0.0,0.0,0.99,,,,,,,,,,,
2024-10-01 10:40:00+00:00,790.0,0.0,90.0,900.0,10.0,0.0,0.99,,,,,,,,,,,
2024-10-01 10:50:00+00:00,770.0,0.0,90.0,900.0,0.0,0.0,0.99,,,,,,,,,,,
2024-10-01 11:00:00+00:00,380.0,0.0,80.0,1020.0,0.0,530.0,0.99,,,,,,,,,,,
2024-10-01 11:10:00+00:00,0.0,0.0,70.0,1340.0,0.0,1230.0,1.0,,,,,,,,,,,
2024-10-01 11:20:00+00:00,0.0,0.0,70.0,1510.0,0.0,1410.0,1.0,,,,,,,,,,,
2024-10-01 11:30:00+00:00,0.0,0.0,70.0,1440.0,0.0,1340.0,1.0,,,,,,,,,,,
2024-10-01 11:40:00+00:00,0.0,0.0,70.0,1270.0,0.0,1170.0,1.0,,,,,,,,,,,
2024-10-01 11:50:00+00:00,0.0,0.0,70.0,1120.0,0.0,1020.0,1.0,,,,,,,,,,,
2024-10-01 12:00:00+00:00,0.0,0.0,70.0,970.0,0.0,860.0,1.0,,,,,,,,,,,
2024-10-01 12:10:00+00:00,0.0,0.0,70.0,890.0,0.0,780.0,1.0,,,,,,,,,,,
2024-10-01 12:20:00+00:00,0.0,0.0,80.0,920.0,0.0,810.0,1.0,,,,,,,,,,,
2024-10-01 12:30:00+00:00,0.0,0.0,70.0,1010.0,0.0,910.0,0.99,,,,,,,,,,,
2024-10-01 12:40:00+00:00,0.0,0.0,70.0,1100.0,0.0,1000.0,0.99,,,,,,,,,,,
2024-10-01 12:50:00+00:00,0.0,0.0,70.0,1110.0,0.0,1010.0,0.99,,,,,,,,,,,
2024-10-01 13:00:00+00:00,0.0,0.0,70.0,1100.0,0.0,1000.0,0.99,,,,,,,,,,,
2024-10-01 13:10:00+00:00,0.0,0.0,70.0,1130.0,0.0,1030.0,0.99,,,,,,,,,,,
2024-10-01 13:20:00+00:00,0.0,0.0,70.0,1170.0,0.0,1070.0,0.99,,,,,,,,,,,
2024-10-01 13:30:00+00:00,0.0,0.0,70.0,1100.0,0.0,1000.0,0.99,,,,,,,,,,,
2024-10-01 13:40:00+00:00,0.0,0.0,70.0,990.0,0.0,890.0,0.99,,,,,,,,,,,
2024-10-01 13:50:00+00:00,0.0,0.0,70.0,1170.0,0.0,1070.0,0.99,,,,,,,,,,,
2024-10-01 14:00:00+00:00,0.0,0.0,110.0,1130.0,0.0,1000.0,0.99,,,,,,,,,,,
2024-10-01 14:10:00+00:00,0.0,0.0,90.0,1190.0,0.0,1070.0,0.99,,,,,,,,,,,
2024-10-01 14:20:00+00:00,0.0,0.0,80.0,1210.0,0.0,1090.0,0.99,,,,,,,,,,,
2024-10-01 14:30:00+00:00,0.0,0.0,80.0,1030.0,0.0,910.0,0.99,,,,,,,,,,,
2024-10-01 14:40:00+00:00,0.0,0.0,80.0,840.0,0.0,730.0,0.99,,,,,,,,,,,
2024-10-01 14:50:00+00:00,0.0,0.0,80.0,740.0,0.0,630.0,0.99,,,,,,,,,,,
2024-10-01 15:00:00+00:00,0.0,0.0,90.0,370.0,0.0,250.0,0.99,,,,,,,,,,,
2024-10-01 15:10:00+00:00,0.0,0.0,90.0,290.0,0.0,170.0,0.99,,,,,,,,,,,
2024-10-01 15:20:00+00:00,0.0,0.0,100.0,280.0,0.0,150.0,0.99,,,,,,,,,,,
2024-10-01 15:30:00+00:00,0.0,1950.0,2040.0,160.0,0.0,30.0,0.98,,,,,,,,,,,
2024-10-01 15:40:00+00:00,0.0,350.0,520.0,180.0,0.0,10.0,0.94,,,,,,,,,,,
2024-10-01 15:50:00+00:00,0.0,1310.0,1390.0,80.0,0.0,0.0,0.92,,,,,,,,,,,
2024-10-01 16:00:00+00:00,0.0,910.0,1050.0,80.0,100.0,0.0,0.88,,,,,,,,,,,
2024-10-01 16:10:00+00:00,0.0,2710.0,2650.0,0.0,0.0,0.0,0.85,,,,,,,,,,,
2024-10-01 16:20:00+00:00,0.0,2310.0,1560.0,0.0,0.0,1100.0,0.82,,,,,,,,,,,
2024-10-01 16:30:00+00:00,0.0,100.0,110.0,0.0,0.0,0.0,0.81,,,,,,,,,,,
2024-10-01 16:40:00+00:00,0.0,140.0,130.0,0.0,0.0,0.0,0.8,,,,,,,,,,,
2024-10-01 16:50:00+00:00,0.0,150.0,140.0,0.0,0.0,0.0,0.8,,,,,,,,,,,
2024-10-01 17:00:00+00:00,0.0,160.0,140.0,0.0,0.0,0.0,0.8,,,,,,,,,,,
2024-10-01 17:10:00+00:00,0.0,210.0,190.0,0.0,0.0,0.0,0.79,,,,,,,,,,,
2024-10-01 17:20:00+00:00,0.0,240.0,210.0,0.0,20.0,0.0,0.79,,,,,,,,,,,
2024-10-01 17:30:00+00:00,0.0,210.0,190.0,0.0,0.0,0.0,0.78,,,,,,,,,,,
2024-10-01 17:40:00+00:00,0.0,210.0,200.0,0.0,10.0,0.0,0.78,,,,,,,,,,,
2024-10-01 17:50:00+00:00,0.0,2150.0,2029.9999999999998,0.0,20.0,0.0,0.77,,,,,,,,,,,
2024-10-01 18:00:00+00:00,0.0,400.0,380.0,0.0,0.0,0.0,0.75,,,,,,,,,,,
2024-10-01 18:10:00+00:00,0.0,410.0,380.0,0.0,0.0,0.0,0.73,,,,,,,,,,,
2024-10-01 18:20:00+00:00,0.0,410.0,380.0,0.0,0.0,0.0,0.71,,,,,,,,,,,
2024-10-01 18:30:00+00:00,0.0,410.0,380.0,0.0,0.0,0.0,0.7,,,,,,,,,,,
2024-10-01 18:40:00+00:00,0.0,410.0,380.0,0.0,0.0,0.0,0.68,,,,,,,,,,,
2024-10-01 18:50:00+00:00,0.0,410.0,380.0,0.0,0.0,0.0,0.67,,,,,,,,,,,
2024-10-01 19:00:00+00:00,0.0,410.0,380.0,0.0,0.0,0.0,0.66,,,,,,,,,,,
2024-10-01 19:10:00+00:00,0.0,410.0,380.0,0.0,0.0,0.0,0.66,,,,,,,,,,,
2024-10-01 19:20:00+00:00,0.0,430.0,400.0,0.0,0.0,0.0,0.65,,,,,,,,,,,
2024-10-01 19:30:00+00:00,0.0,400.0,380.0,0.0,0.0,0.0,0.64,,,,,,,,,,,
2024-10-01 19:40:00+00:00,0.0,990.0,930.0,0.0,0.0,10.0,0.62,,,,,,,,,,,
2024-10-01 19:50:00+00:00,0.0,230.0,220.0,0.0,0.0,0.0,0.61,,,,,,,,,,,
2024-10-01 20:00:00+00:00,0.0,210.0,200.0,0.0,0.0,0.0,0.59,,,,,,,,,,,
2024-10-01 20:10:00+00:00,0.0,200.0,180.0,0.0,0.0,0.0,0.56,,,,,,,,,,,
2024-10-01 20:20:00+00:00,0.0,170.0,160.0,0.0,0.0,0.0,0.56,,,,,,,,,,,
2024-10-01 20:30:00+00:00,0.0,170.0,160.0,0.0,0.0,0.0,0.56,,,,,,,,,,,
2024-10-01 20:40:00+00:00,0.0,170.0,150.0,0.0,0.0,0.0,0.55,,,,,,,,,,,
2024-10-01 20:50:00+00:00,0.0,160.0,140.0,0.0,0.0,0.0,0.55,,,,,,,,,,,
2024-10-01 21:00:00+00:00,0.0,190.0,170.0,0.0,0.0,0.0,0.54,,,,,,,,,,,
2024-10-01 21:10:00+00:00,0.0,170.0,150.0,0.0,0.0,0.0,0.54,,,,,,,,,,,
2024-10-01 21:20:00+00:00,0.0,880.0,830.0,0.0,0.0,20.0,0.52,,,,,,,,,,,
2024-10-01 21:30:00+00:00,0.0,160.0,140.0,0.0,0.0,0.0,0.5,,,,,,,,,,,
2024-10-01 21:40:00+00:00,0.0,190.0,170.0,0.0,0.0,0.0,0.49,,,,,,,,,,,
2024-10-01 21:50:00+00:00,0.0,3230.0,3060.0,0.0,0.0,10.0,0.41,,,,,,,,,,,
2024-10-01 22:00:00+00:00,0.0,3090.0,2940.0,0.0,0.0,0.0,0.31,,,,,,,,,,,
2024-10-01 22:10:00+00:00,0.0,3100.0,2940.0,0.0,0.0,0.0,0.22,,,,,,,,,,,
2024-10-01 22:20:00+00:00,0.0,3100.0,2950.0,0.0,0.0,0.0,0.16,,,,,,,,,,,
2024-10-01 22:30:00+00:00,0.0,120.0,110.0,0.0,0.0,0.0,0.13,,,,,,,,,,,
2024-10-01 22:40:00+00:00,0.0,130.0,110.0,0.0,0.0,0.0,0.13,,,,,,,,,,,
2024-10-01 22:50:00+00:00,0.0,130.0,110.0,0.0,0.0,0.0,0.12,,,,,,,,,,,
2024-10-01 23:00:00+00:00,0.0,130.0,110.0,0.0,0.0,0.0,0.12,,,,,,,,,,,
2024-10-01 23:10:00+00:00,0.0,130.0,110.0,0.0,0.0,0.0,0.12,,,,,,,,,,,
2024-10-01 23:20:00+00:00,0.0,130.0,120.0,0.0,0.0,0.0,0.12,,,,,,,,,,,
2024-10-01 23:30:00+00:00,0.0,130.0,110.0,0.0,0.0,0.0,0.12,,,,,,,,,,,
2024-10-01 23:40:00+00:00,0.0,120.0,100.0,0.0,0.0,0.0,0.11,,,,,,,,,,,
2024-10-01 23:50:00+00:00,0.0,110.0,100.0,0.0,0.0,0.0,0.11,,,,,,,,,,,
2024-10-02 00:00:00+00:00,0.0,110.0,100.0,0.0,0.0,0.0,0.11,,,,,,,,,,,
2024-10-02 00:10:00+00:00,0.0,110.0,100.0,0.0,0.0,0.0,0.11,,,,,,,,,,,
2024-10-02 00:20:00+00:00,0.0,120.0,100.0,0.0,0.0,0.0,0.11,,,,,,,,,,,
2024-10-02 00:30:00+00:00,0.0,110.0,100.0,0.0,0.0,0.0,0.11,,,,,,,,,,,
2024-10-02 00:40:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 00:50:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 01:00:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 01:10:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 01:20:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 01:30:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 01:40:00+00:00,0.0,0.0,110.0,0.0,110.0,0.0,0.1,,,,,,,,,,,
2024-10-02 01:50:00+00:00,0.0,0.0,110.0,0.0,110.0,0.0,0.1,,,,,,,,,,,
2024-10-02 02:00:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 02:10:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 02:20:00+00:00,0.0,0.0,110.0,0.0,110.0,0.0,0.1,,,,,,,,,,,
2024-10-02 02:30:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 02:40:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 02:50:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 03:00:00+00:00,0.0,0.0,110.0,0.0,110.0,0.0,0.1,,,,,,,,,,,
2024-10-02 03:10:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 03:20:00+00:00,0.0,0.0,140.0,0.0,140.0,0.0,0.1,,,,,,,,,,,
2024-10-02 03:30:00+00:00,0.0,0.0,120.0,0.0,120.0,0.0,0.1,,,,,,,,,,,
2024-10-02 03:40:00+00:00,0.0,0.0,120.0,0.0,120.0,0.0,0.1,,,,,,,,,,,
2024-10-02 03:50:00+00:00,0.0,0.0,170.0,0.0,170.0,0.0,0.1,,,,,,,,,,,
2024-10-02 04:00:00+00:00,0.0,0.0,2980.0,0.0,2980.0,0.0,0.1,,,,,,,,,,,
2024-10-02 04:10:00+00:00,0.0,0.0,2990.0,0.0,2990.0,0.0,0.1,,,,,,,,,,,
2024-10-02 04:20:00+00:00,0.0,0.0,2980.0,0.0,2980.0,0.0,0.1,,,,,,,,,,,
2024-10-02 04:30:00+00:00,0.0,0.0,2970.0,0.0,2970.0,0.0,0.1,,,,,,,,,,,
2024-10-02 04:40:00+00:00,0.0,0.0,2990.0,0.0,2990.0,0.0,0.1,,,,,,,,,,,
2024-10-02 04:50:00+00:00,0.0,0.0,1570.0,0.0,1570.0,0.0,0.1,,,,,,,,,,,
2024-10-02 05:00:00+00:00,0.0,0.0,140.0,0.0,140.0,0.0,0.1,,,,,,,,,,,
2024-10-02 05:10:00+00:00,0.0,0.0,120.0,0.0,120.0,0.0,0.1,,,,,,,,,,,
2024-10-02 05:20:00+00:00,0.0,0.0,100.0,0.0,100.0,0.0,0.1,,,,,,,,,,,
2024-10-02 05:30:00+00:00,0.0,0.0,130.0,80.0,90.0,0.0,0.1,,,,,,,,,,,
2024-10-02 05:40:00+00:00,0.0,0.0,2970.0,110.0,2880.0,0.0,0.1,,,,,,,,,,,
2024-10-02 05:50:00+00:00,0.0,0.0,2900.0,180.0,2750.0,0.0,0.1,,,,,,,,,,,
2024-10-02 06:00:00+00:00,0.0,0.0,2910.0,300.0,2650.0,0.0,0.1,,,,,,,,,,,
2024-10-02 06:10:00+00:00,0.0,0.0,2930.0,440.0,2520.0,0.0,0.1,,,,,,,,,,,
2024-10-02 06:20:00+00:00,0.0,0.0,2880.0,550.0,2370.0,0.0,0.1,,,,,,,,,,,
2024-10-02 06:30:00+00:00,320.0,0.0,1060.0,630.0,770.0,0.0,0.1,,,,,,,,,,,
2024-10-02 06:40:00+00:00,670.0,0.0,130.0,820.0,0.0,0.0,0.11,,,,,,,,,,,
2024-10-02 06:50:00+00:00,810.0,0.0,100.0,950.0,0.0,0.0,0.13,,,,,,,,,,,
2024-10-02 07:00:00+00:00,1000.0,0.0,110.0,1140.0,10.0,0.0,0.14,,,,,,,,,,,
2024-10-02 07:10:00+00:00,1140.0,0.0,100.0,1280.0,0.0,0.0,0.17,,,,,,,,,,,
2024-10-02 07:20:00+00:00,1300.0,0.0,100.0,1420.0,0.0,10.0,0.19,,,,,,,,,,,
2024-10-02 07:30:00+00:00,1420.0,0.0,100.0,1560.0,0.0,0.0,0.22,,,,,,,,,,,
2024-10-02 07:40:00+00:00,1830.0,0.0,110.0,1980.0,0.0,0.0,0.26,,,,,,,,,,,
2024-10-02 07:50:00+00:00,1580.0,0.0,210.0,1970.0,0.0,170.0,0.29,,,,,,,,,,,
2024-10-02 08:00:00+00:00,1800.0,0.0,140.0,1980.0,0.0,10.0,0.32,,,,,,,,,,,
2024-10-02 08:10:00+00:00,1970.0,0.0,100.0,2120.0,0.0,0.0,0.36,,,,,,,,,,,
2024-10-02 08:20:00+00:00,2040.0,0.0,140.0,2220.0,0.0,10.0,0.4,,,,,,,,,,,
2024-10-02 08:30:00+00:00,2110.0,0.0,170.0,2330.0,0.0,0.0,0.44,,,,,,,,,,,
2024-10-02 08:40:00+00:00,270.0,0.0,2120.0,2430.0,0.0,10.0,0.48,,,,,,,,,,,
2024-10-02 08:50:00+00:00,390.0,0.0,2080.0,2520.0,0.0,30.0,0.49,,,,,,,,,,,
2024-10-02 09:00:00+00:00,1400.0,0.0,1180.0,2610.0,0.0,0.0,0.52,,,,,,,,,,,
2024-10-02 09:10:00+00:00,2470.0,0.0,190.0,2710.0,10.0,0.0,0.62,,,,,,,,,,,
2024-10-02 09:20:00+00:00,2600.0,0.0,120.0,2810.0,0.0,40.0,0.73,,,,,,,,,,,
2024-10-02 09:30:00+00:00,1870.0,0.0,180.0,2850.0,0.0,760.0,0.82,,,,,,,,,,,
2024-10-02 09:40:00+00:00,1880.0,0.0,180.0,2920.0,0.0,840.0,0.89,,,,,,,,,,,
2024-10-02 09:50:00+00:00,1870.0,0.0,180.0,2970.0,0.0,890.0,0.94,,,,,,,,,,,
2024-10-02 10:00:00+00:00,1870.0,0.0,190.0,3010.0,0.0,910.0,0.97,,,,,,,,,,,
2024-10-02 10:10:00+00:00,1880.0,0.0,130.0,3080.0,0.0,1040.0,0.99,,,,,,,,,,,
2024-10-02 10:20:00+00:00,1910.0,0.0,190.0,3190.0,0.0,1060.0,0.99,,,,,,,,,,,
2024-10-02 10:30:00+00:00,0.0,0.0,160.0,3210.0,0.0,3020.0,1.0,,,,,,,,,,,
2024-10-02 10:40:00+00:00,0.0,0.0,150.0,3150.0,0.0,2970.0,1.0,,,,,,,,,,,
2024-10-02 10:50:00+00:00,0.0,0.0,150.0,3210.0,0.0,3030.0,1.0,,,,,,,,,,,
2024-10-02 11:00:00+00:00,0.0,0.0,130.0,2620.0,0.0,2460.0,1.0,,,,,,,,,,,
2024-10-02 11:10:00+00:00,0.0,0.0,260.0,1220.0,0.0,930.0,1.0,,,,,,,,,,,
2024-10-02 11:20:00+00:00,0.0,0.0,110.0,2890.0,0.0,2760.0,1.0,,,,,,,,,,,
2024-10-02 11:30:00+00:00,0.0,0.0,220.0,1550.0,0.0,1300.0,1.0,,,,,,,,,,,
2024-10-02 11:40:00+00:00,0.0,0.0,320.0,1610.0,0.0,1250.0,1.0,,,,,,,,,,,
2024-10-02 11:50:00+00:00,0.0,0.0,130.0,4230.0,0.0,4059.9999999999995,0.99,,,,,,,,,,,
2024-10-02 12:00:00+00:00,0.0,0.0,210.0,3870.0,0.0,3640.0,0.99,,,,,,,,,,,
2024-10-02 12:10:00+00:00,0.0,0.0,310.0,1590.0,0.0,1260.0,0.99,,,,,,,,,,,
2024-10-02 12:20:00+00:00,0.0,0.0,110.0,1310.0,0.0,1170.0,0.99,,,,,,,,,,,
2024-10-02 12:30:00+00:00,0.0,0.0,110.0,880.0,0.0,740.0,0.99,,,,,,,,,,,
2024-10-02 12:40:00+00:00,0.0,0.0,90.0,2750.0,0.0,2630.0,0.99,,,,,,,,,,,
2024-10-02 12:50:00+00:00,0.0,0.0,110.0,910.0,0.0,760.0,0.99,,,,,,,,,,,
2024-10-02 13:00:00+00:00,0.0,0.0,130.0,1620.0,0.0,1470.0,0.99,,,,,,,,,,,
2024-10-02 13:10:00+00:00,0.0,0.0,110.0,2220.0,0.0,2130.0,0.99,,,,,,,,,,,
2024-10-02 13:20:00+00:00,0.0,0.0,120.0,2550.0,0.0,2400.0,0.99,,,,,,,,,,,
2024-10-02 13:30:00+00:00,0.0,0.0,60.0,2600.0,0.0,2510.0,0.99,,,,,,,,,,,
2024-10-02 13:40:00+00:00,0.0,0.0,80.0,790.0,0.0,680.0,0.99,,,,,,,,,,,
2024-10-02 13:50:00+00:00,0.0,0.0,80.0,880.0,0.0,770.0,0.99,,,,,,,,,,,
2024-10-02 14:00:00+00:00,0.0,0.0,80.0,730.0,0.0,620.0,0.99,,,,,,,,,,,
2024-10-02 14:10:00+00:00,0.0,0.0,80.0,790.0,0.0,690.0,0.99,,,,,,,,,,,
